"record_id","month","day","year","plot","species","sex","wgt"
20575,1,23,1993,1,"DO",,
20576,1,24,1993,21,"PF","M",9
20577,1,24,1993,18,"PF","F",9
20578,1,24,1993,12,"RM","M",11
20579,1,24,1993,20,"RM","F",8
20580,1,24,1993,21,"RM","F",9
20581,1,24,1993,12,"NL","M",170
20582,1,24,1993,17,"DM","M",53
20583,1,24,1993,24,"PE","M",22
20584,1,24,1993,12,"NL","M",233
20585,1,24,1993,24,"RM","M",12
20586,1,24,1993,17,"AH",,
20587,1,24,1993,12,"DM","F",46
20588,1,24,1993,12,"AS",,
20589,1,24,1993,18,"RM","F",11
20590,1,24,1993,19,"RM","M",9
20591,1,24,1993,7,"RM","M",9
20592,1,24,1993,12,"DM","M",38
20593,1,24,1993,1,"DO","F",53
20594,1,24,1993,19,"RM","M",11
20595,1,24,1993,19,"OL","F",22
20596,1,24,1993,18,"PF","F",8
20597,1,24,1993,23,"AH",,
20598,1,24,1993,17,"DM","M",40
20599,1,24,1993,18,"RM","M",10
20600,1,24,1993,17,"DM","M",54
20601,1,24,1993,2,"RM","M",
20602,1,24,1993,2,"RM","F",11
20603,1,24,1993,17,"DM","M",48
20604,1,24,1993,17,"DM","M",
20605,1,24,1993,7,"RM","F",12
20606,1,24,1993,17,"OL","F",28
20607,1,24,1993,2,"PE","M",23
20608,1,24,1993,17,"DM","F",48
20609,1,24,1993,22,"DS","F",127
20610,1,25,1993,11,"DM","M",47
20611,1,25,1993,3,"OL","F",24
20612,1,25,1993,13,"PC",,
20613,1,25,1993,6,"DO","M",44
20614,1,25,1993,8,"DO","M",57
20615,1,25,1993,9,"DM","F",36
20616,1,25,1993,5,"OT","M",24
20617,1,25,1993,16,"RM","F",11
20618,1,25,1993,14,"DS","M",129
20619,1,25,1993,9,"DM","F",41
20620,1,25,1993,14,"DM","M",44
20621,1,25,1993,10,"RM",,
20622,1,25,1993,14,"DM","M",46
20623,1,25,1993,3,"RM","M",9
20624,1,25,1993,14,"DM","F",44
20625,1,25,1993,5,"DX",,
20626,1,25,1993,13,"DM","F",42
20627,1,25,1993,6,"RM","F",9
20628,1,25,1993,9,"DM","M",46
20629,1,25,1993,11,"DM","F",46
20630,1,25,1993,4,,,
20631,1,25,1993,15,,,
20632,2,19,1993,22,"RM","M",9
20633,2,19,1993,19,"PF","M",9
20634,2,19,1993,23,"RM","M",10
20635,2,19,1993,17,"DM","M",51
20636,2,19,1993,19,"RM","M",11
20637,2,19,1993,22,"PF","M",8
20638,2,19,1993,18,"RM","M",11
20639,2,19,1993,21,"RM","F",9
20640,2,19,1993,19,"PP","M",17
20641,2,19,1993,19,"OL","F",24
20642,2,19,1993,24,"RM","M",12
20643,2,19,1993,1,"RM","M",13
20644,2,19,1993,12,"DM","M",39
20645,2,19,1993,17,"DM","M",50
20646,2,19,1993,18,"RM","F",11
20647,2,19,1993,19,"OL","M",27
20648,2,19,1993,7,"RM","F",11
20649,2,19,1993,12,"PP","M",16
20650,2,19,1993,17,"OL","F",26
20651,2,19,1993,17,"DM","F",46
20652,2,19,1993,22,"PF","F",7
20653,2,19,1993,2,"RM","M",10
20654,2,19,1993,17,"OX",,
20655,2,19,1993,21,"RM","M",10
20656,2,19,1993,18,"RM","F",10
20657,2,19,1993,17,"DM","F",40
20658,2,19,1993,17,"DM","M",51
20659,2,19,1993,22,"RM","F",
20660,2,19,1993,12,"DM","F",
20661,2,19,1993,7,"RM","F",12
20662,2,19,1993,20,,,
20663,2,26,1993,13,"AH",,
20664,2,26,1993,13,"AB",,
20665,2,26,1993,4,"DM","M",51
20666,2,26,1993,8,"DO","F",50
20667,2,26,1993,6,"DO","M",47
20668,2,26,1993,10,"RM","F",12
20669,2,26,1993,4,"PF","M",8
20670,2,26,1993,3,"RM","M",10
20671,2,26,1993,8,"DM","M",46
20672,2,26,1993,14,"DM","M",47
20673,2,26,1993,10,"RM","F",10
20674,2,26,1993,14,"DS","M",120
20675,2,26,1993,3,"OL","F",24
20676,2,26,1993,3,"RM","M",12
20677,2,26,1993,11,"DM","F",46
20678,2,26,1993,4,"DM","F",41
20679,2,26,1993,11,"DM","M",42
20680,2,26,1993,6,"RM","M",12
20681,2,26,1993,9,"DM","F",50
20682,2,26,1993,6,"RM","M",10
20683,2,26,1993,5,"OT","M",25
20684,2,26,1993,16,"RM","F",13
20685,2,26,1993,9,"DM","F",47
20686,2,26,1993,5,"OT","F",25
20687,2,26,1993,6,"RM","F",12
20688,2,26,1993,3,"SF","F",61
20689,2,26,1993,13,"RM","M",10
20690,2,26,1993,15,,,
20691,3,17,1993,1,"DM","M",45
20692,3,17,1993,20,"RM","M",10
20693,3,17,1993,7,"RM","M",10
20694,3,17,1993,1,"DM","M",47
20695,3,17,1993,22,"DM","F",44
20696,3,17,1993,12,"PE","M",13
20697,3,17,1993,12,"DM","F",42
20698,3,17,1993,7,"RM","M",9
20699,3,17,1993,1,"DM","F",47
20700,3,17,1993,20,"PP","M",15
20701,3,17,1993,1,"DM","M",44
20702,3,17,1993,17,"DM","M",50
20703,3,17,1993,17,"DM","M",51
20704,3,17,1993,18,"PF","F",8
20705,3,17,1993,19,"PP","M",20
20706,3,17,1993,2,"DO","M",57
20707,3,17,1993,12,"DM","M",51
20708,3,17,1993,18,"PF","M",10
20709,3,17,1993,21,"PF","M",11
20710,3,17,1993,17,"DM","M",52
20711,3,17,1993,12,"DM","M",44
20712,3,17,1993,12,"PP","M",
20713,3,17,1993,17,"PP","M",22
20714,3,17,1993,12,"DM","M",47
20715,3,17,1993,22,"DS","F",130
20716,3,17,1993,1,"DM","M",51
20717,3,17,1993,17,"DM","F",47
