"record_id","month","day","year","plot","species","sex","wgt"
2271,1,15,1980,8,"DO","M",53
2272,1,15,1980,11,"PF","F",10
2273,1,15,1980,18,"DM","F",33
2274,1,15,1980,11,"DM","M",37
2275,1,15,1980,8,"DO","F",29
2276,1,15,1980,11,"DS","M",132
2277,1,15,1980,8,"PF","M",8
2278,1,15,1980,9,"OT","M",23
2279,1,15,1980,11,"DM","F",36
2280,1,15,1980,21,"OT","F",21
2281,1,15,1980,11,"OL","M",29
2282,1,15,1980,17,"DM","F",49
2283,1,15,1980,11,"OL","M",23
2284,1,15,1980,9,"OL","M",32
2285,1,15,1980,10,"OL","F",24
2286,1,15,1980,11,"DM","M",47
2287,1,15,1980,21,"OT","M",22
2288,1,15,1980,19,"RM","F",12
2289,1,15,1980,20,"DS","F",150
2290,1,15,1980,11,"DM","M",49
2291,1,15,1980,9,"OL","F",34
2292,1,15,1980,12,"DM","F",40
2293,1,15,1980,18,"DS","F",132
2294,1,15,1980,22,"DM","F",25
2295,1,15,1980,9,"OL","M",36
2296,1,15,1980,8,"DO","F",50
2297,1,15,1980,11,"DM","M",45
2298,1,15,1980,17,"DM","M",47
2299,1,15,1980,9,"DM","M",46
2300,1,15,1980,18,"DM","F",29
2301,1,15,1980,9,"DS","F",136
2302,1,15,1980,12,"DM","M",45
2303,1,15,1980,19,"RM","F",9
2304,1,15,1980,20,"OL","F",27
2305,1,15,1980,12,"NL","F",214
2306,1,15,1980,17,"OT","M",20
2307,1,15,1980,17,"OT","F",25
2308,1,15,1980,8,"DM","M",40
2309,1,15,1980,10,"OL","F",30
2310,1,15,1980,11,"DM","M",48
2311,1,15,1980,12,"NL","F",114
2312,1,15,1980,12,"DS","M",131
2313,1,15,1980,21,"PF","M",8
2314,1,15,1980,17,"OL","F",32
2315,1,15,1980,17,"RM","F",9
2316,1,15,1980,19,"RM","M",9
2317,1,15,1980,18,"DO","F",51
2318,1,15,1980,19,"PE","F",17
2319,1,15,1980,11,"DM","M",26
2320,1,15,1980,18,"DO","M",32
2321,1,15,1980,20,"OT","M",25
2322,1,15,1980,9,"DS","F",114
2323,1,15,1980,17,"OL","M",31
2324,1,15,1980,11,"DM","M",49
2325,1,15,1980,17,"DO","M",50
2326,1,15,1980,22,"DS","M",142
2327,1,15,1980,10,"RM","M",10
2328,1,15,1980,21,"PF","F",9
2329,1,15,1980,17,"NL","M",187
2330,1,15,1980,7,,,
2331,1,15,1980,23,,,
2332,1,16,1980,1,"DO","M",50
2333,1,16,1980,1,"DM","F",52
2334,1,16,1980,1,"DM","M",44
2335,1,16,1980,1,"DM","F",43
2336,1,16,1980,1,"DM","M",42
2337,1,16,1980,1,"OT","M",23
2338,1,16,1980,2,"DM","F",46
2339,1,16,1980,2,"DM","F",37
2340,1,16,1980,2,"DM","F",42
2341,1,16,1980,3,"DM","F",44
2342,1,16,1980,4,"DS","F",113
2343,1,16,1980,5,"DM","M",48
2344,1,16,1980,5,"DM","F",39
2345,1,16,1980,5,"OT","M",21
2346,1,16,1980,5,"NL","M",239
2347,1,16,1980,6,"DM","M",42
2348,1,16,1980,6,"OT","F",20
2349,1,16,1980,6,"DM","F",46
2350,1,16,1980,6,"NL","M",241
2351,1,16,1980,13,"OT","F",21
2352,1,16,1980,13,"DM","M",43
2353,1,16,1980,14,"DM","M",48
2354,1,16,1980,14,"DM","M",47
2355,1,16,1980,14,"DM","M",
2356,1,16,1980,15,"DM","F",39
2357,1,16,1980,15,"DM","M",36
2358,1,16,1980,15,"DM","F",39
2359,1,16,1980,16,"DM","M",49
2360,1,16,1980,16,"DM","M",45
2361,1,16,1980,16,"DM","F",40
2362,1,16,1980,17,"NL","M",168
2363,1,16,1980,17,"DO","M",32
2364,1,16,1980,18,"DM","F",
2365,1,16,1980,18,"DO","M",29
2366,1,16,1980,23,"DM","F",44
2367,1,16,1980,23,"DM","M",51
