"record_id","month","day","year","plot","species","sex","wgt"
3686,1,11,1981,11,"DM","M",34
3687,1,11,1981,20,"PE","F",19
3688,1,11,1981,13,"DM","M",49
3689,1,11,1981,8,"DS","M",140
3690,1,11,1981,11,"DM","F",46
3691,1,11,1981,13,"NL","F",118
3692,1,11,1981,20,"DM","M",38
3693,1,11,1981,24,"NL","F",192
3694,1,11,1981,24,"DO","F",49
3695,1,11,1981,11,"DS","M",130
3696,1,11,1981,8,"DO","F",57
3697,1,11,1981,10,"DM","M",49
3698,1,11,1981,19,"RM","M",11
3699,1,11,1981,20,"OL","M",37
3700,1,11,1981,23,"CQ",,
3701,1,11,1981,13,"OT","M",24
3702,1,11,1981,22,"AB",,
3703,1,11,1981,19,"PF","M",9
3704,1,11,1981,17,"OL","F",34
3705,1,11,1981,22,"AB",,
3706,1,11,1981,20,"AB",,
3707,1,11,1981,11,"PP","F",14
3708,1,11,1981,18,"DS","M",130
3709,1,11,1981,19,"RM","F",12
3710,1,11,1981,20,"DS","F",158
3711,1,11,1981,8,"DO","F",57
3712,1,11,1981,17,"DS","F",116
3713,1,11,1981,18,"DM","F",34
3714,1,11,1981,20,"OT","F",24
3715,1,11,1981,22,"DS","F",131
3716,1,11,1981,22,"DS","F",136
3717,1,11,1981,23,"CQ",,
3718,1,11,1981,10,"OL","M",37
3719,1,11,1981,17,"OT","M",24
3720,1,11,1981,17,"DS","M",148
3721,1,11,1981,17,"DM","F",48
3722,1,11,1981,23,"CQ",,
3723,1,11,1981,17,"DO","F",46
3724,1,11,1981,20,"OT","M",28
3725,1,11,1981,24,"DM","F",46
3726,1,11,1981,13,"OL","F",36
3727,1,11,1981,8,"DS","M",139
3728,1,11,1981,13,"DS","F",120
3729,1,11,1981,17,"OT","F",28
3730,1,11,1981,10,"DM","M",43
3731,1,11,1981,16,,,
3732,1,11,1981,21,,,
3733,1,11,1981,7,,,
3734,1,12,1981,1,"OL","F",33
3735,1,12,1981,1,"DO","M",39
3736,1,12,1981,1,"DM","M",51
3737,1,12,1981,1,"DM","F",45
3738,1,12,1981,2,"DM","M",47
3739,1,12,1981,2,"DO","M",45
3740,1,12,1981,2,"OT","M",27
3741,1,12,1981,2,"DM","M",50
3742,1,12,1981,3,"DS","F",136
3743,1,12,1981,3,"DS","M",121
3744,1,12,1981,3,"DM","F",46
3745,1,12,1981,3,"DM","F",40
3746,1,12,1981,4,"DM","F",37
3747,1,12,1981,4,"NL","F",200
3748,1,12,1981,5,"DM","M",55
3749,1,12,1981,5,"DM","M",48
3750,1,12,1981,6,"DM","F",41
3751,1,12,1981,6,"DM","F",47
3752,1,12,1981,6,"DS","M",127
3753,1,12,1981,6,"OT","M",24
3754,1,12,1981,6,"DS","M",132
3755,1,12,1981,6,"DS","M",123
3756,1,12,1981,8,"DM","M",49
3757,1,12,1981,8,"DS","M",148
3758,1,12,1981,8,"DO","M",57
3759,1,12,1981,9,"DS","M",124
3760,1,12,1981,9,"DO","F",59
3761,1,12,1981,9,"DM","F",47
3762,1,12,1981,9,"DM","F",40
3763,1,12,1981,9,"DM","M",48
3764,1,12,1981,10,"PE","M",25
3765,1,12,1981,10,"PM","F",26
3766,1,12,1981,10,"DS","F",130
3767,1,12,1981,11,"DS","M",128
3768,1,12,1981,12,"DM","M",49
3769,1,12,1981,12,"DM","F",32
3770,1,12,1981,12,"DM","M",50
3771,1,12,1981,12,"DM","F",47
3772,1,12,1981,14,"DS","F",138
3773,1,12,1981,14,"DM","F",55
3774,1,12,1981,14,"DM","M",53
3775,1,12,1981,6,"AB",,
3776,1,12,1981,9,"DO","M",37
3777,1,12,1981,1,"NL","M",173
3778,1,12,1981,2,"DS","F",150
3779,1,12,1981,5,"OL","F",37
3780,1,12,1981,12,"RM","M",11
3781,1,12,1981,2,"DM","M",54
3782,1,12,1981,5,"DM","F",47
3783,1,12,1981,15,"PF","F",7
3784,1,12,1981,1,"DS","M",156
3785,1,12,1981,12,"NL","F",199
3786,1,12,1981,14,"DM","F",53
3787,1,12,1981,15,"OL","F",32
3788,1,12,1981,6,"DS","F",135
3789,1,12,1981,9,"DO","M",
3790,1,12,1981,2,"DM","M",41
3791,1,12,1981,6,"PF","M",8
3792,1,12,1981,12,"DM","M",50
3793,1,12,1981,12,"DS","M",144
3794,1,12,1981,1,"DO","M",49
3795,1,12,1981,9,"DM","F",33
3796,1,12,1981,12,"DM","M",61
3797,1,12,1981,2,"DO","F",43
3798,1,12,1981,4,"DM","M",53
3799,1,12,1981,2,"OL","M",39
3800,1,12,1981,5,"DM","M",56
3801,1,12,1981,9,"DS","F",142
3802,1,12,1981,1,"DS","M",153
3803,1,12,1981,14,"DM","M",52
3804,1,12,1981,2,"OL","F",34
3805,1,12,1981,14,"DM","F",44
3806,1,12,1981,12,"DM",,
3807,1,12,1981,5,"DM","M",33
3808,1,12,1981,12,"DM","F",46
3809,1,31,1981,11,"DM","M",47
3810,1,31,1981,13,"OL","F",42
3811,1,31,1981,24,"DO","F",41
3812,1,31,1981,20,"DM","M",42
3813,1,31,1981,24,"PE","F",25
3814,1,31,1981,12,"NL","F",195
3815,1,31,1981,13,"OL","F",35
3816,1,31,1981,13,"NL","F",135
3817,1,31,1981,20,"PE","F",25
3818,1,31,1981,18,"DS","F",137
3819,1,31,1981,20,"PE","M",24
3820,1,31,1981,12,"DS","M",132
3821,1,31,1981,17,"DS","F",143
3822,1,31,1981,11,"OL","F",37
3823,1,31,1981,18,"DS","M",139
3824,1,31,1981,11,"DM","M",38
3825,1,31,1981,11,"DS","M",130
3826,1,31,1981,18,"DS","M",122
3827,1,31,1981,19,"PF","M",9
3828,1,31,1981,12,"OL","M",42
3829,1,31,1981,18,"DM","F",35
3830,1,31,1981,22,"PF","F",7
3831,1,31,1981,12,"RM","M",12
3832,1,31,1981,11,"PP","F",15
3833,1,31,1981,13,"DO","F",59
3834,1,31,1981,20,"DS","F",158
3835,1,31,1981,22,"DS","F",142
3836,1,31,1981,17,"DS","M",147
3837,1,31,1981,17,"DS","F",137
3838,1,31,1981,19,"RM","F",
3839,1,31,1981,20,"NL","M",218
3840,1,31,1981,12,"DM","M",55
3841,1,31,1981,19,"RM","M",9
3842,1,31,1981,18,"DM","M",53
3843,1,31,1981,22,"DS","F",126
3844,1,31,1981,20,"DM","F",37
3845,1,31,1981,12,"DM","M",60
3846,1,31,1981,10,"OL","M",41
3847,1,31,1981,19,"OT","M",28
3848,1,31,1981,17,"OL","F",40
3849,1,31,1981,12,"DM","M",49
3850,1,31,1981,13,"DS","F",133
3851,1,31,1981,13,"DM","M",55
3852,1,31,1981,17,"DO","F",33
3853,1,31,1981,24,"DM","F",47
