"record_id","month","day","year","plot","species","sex","wgt"
29024,1,16,1999,1,"DM","F",41
29025,1,16,1999,1,"DM","F",52
29026,1,16,1999,1,"DM","M",52
29027,1,16,1999,1,"DO","M",55
29028,1,16,1999,1,"DO","F",53
29029,1,16,1999,2,"DO","M",50
29030,1,16,1999,2,"OT","M",22
29031,1,16,1999,2,"OT","M",26
29032,1,16,1999,2,"DO","F",46
29033,1,16,1999,2,"DO","F",51
29034,1,16,1999,2,"OT","F",25
29035,1,16,1999,2,"PE","M",18
29036,1,16,1999,2,"DM","M",44
29037,1,16,1999,2,"DM","M",47
29038,1,16,1999,2,"DS","F",136
29039,1,16,1999,2,"NL","F",162
29040,1,16,1999,12,"RM","M",11
29041,1,16,1999,12,"DM","F",41
29042,1,16,1999,12,"OT","M",27
29043,1,16,1999,12,"DM","F",46
29044,1,16,1999,12,"DM","M",38
29045,1,16,1999,12,"DO","M",61
29046,1,16,1999,12,"DM","F",41
29047,1,16,1999,12,"DM","M",46
29048,1,16,1999,12,"DM","M",41
29049,1,16,1999,12,"DM","M",39
29050,1,16,1999,12,"PB","F",27
29051,1,16,1999,19,"PB","F",30
29052,1,16,1999,19,"PB","F",29
29053,1,16,1999,19,"PB","F",34
29054,1,16,1999,19,"PB","F",32
29055,1,16,1999,19,"PM","M",29
29056,1,16,1999,19,"PB","F",33
29057,1,16,1999,18,"OT","F",25
29058,1,16,1999,18,"PB","F",22
29059,1,16,1999,18,"PM","F",20
29060,1,16,1999,18,"OT","M",24
29061,1,16,1999,17,"DM","F",40
29062,1,16,1999,17,"DO","M",57
29063,1,16,1999,17,"DM","M",46
29064,1,16,1999,17,"DM","F",46
29065,1,16,1999,17,"DM","F",46
29066,1,16,1999,17,"DM","F",39
29067,1,16,1999,17,"DM","M",41
29068,1,16,1999,17,"DM","M",44
29069,1,16,1999,17,"DM","M",36
29070,1,16,1999,17,"DM","F",42
29071,1,16,1999,17,"NL","M",212
29072,1,16,1999,22,"DM","M",40
29073,1,16,1999,22,"DM","M",48
29074,1,16,1999,22,"OT","M",25
29075,1,16,1999,22,"PB","F",29
29076,1,16,1999,22,"OT","F",20
29077,1,16,1999,22,"DM","F",46
29078,1,16,1999,22,"PB","F",31
29079,1,16,1999,22,"OT","M",27
29080,1,16,1999,21,"PB","F",30
29081,1,16,1999,21,"PB","F",31
29082,1,16,1999,21,"PB","F",33
29083,1,16,1999,21,"RM","M",8
29084,1,16,1999,21,"PB","F",33
29085,1,16,1999,20,"OT","F",21
29086,1,16,1999,20,"RM","M",9
29087,1,16,1999,20,"OT","M",21
29088,1,16,1999,20,"PM","F",25
29089,1,16,1999,24,"PP","M",15
29090,1,16,1999,23,"RM","M",9
29091,1,17,1999,3,"PB","F",32
29092,1,17,1999,3,"PB","M",29
29093,1,17,1999,3,"RM","M",13
29094,1,17,1999,3,"OT","M",27
29095,1,17,1999,3,"PB","F",29
29096,1,17,1999,3,"PB","M",43
29097,1,17,1999,3,"PB","F",35
29098,1,17,1999,4,"DM","F",45
29099,1,17,1999,4,"DM","M",50
29100,1,17,1999,4,"DM","M",37
29101,1,17,1999,4,"DM","F",42
29102,1,17,1999,4,"DM","M",45
29103,1,17,1999,4,"OT","M",22
29104,1,17,1999,4,"DM","M",40
29105,1,17,1999,4,"DM","F",41
29106,1,17,1999,4,"DM","F",43
29107,1,17,1999,4,"DM","M",48
29108,1,17,1999,4,"OT","F",21
29109,1,17,1999,6,"OT","F",33
29110,1,17,1999,6,"PB","M",45
29111,1,17,1999,6,"OT","M",29
29112,1,17,1999,6,"PM","M",21
29113,1,17,1999,6,"OT","F",23
29114,1,17,1999,6,"PM","M",26
29115,1,17,1999,11,"DO","F",53
29116,1,17,1999,11,"OT","M",25
29117,1,17,1999,11,"DM","M",42
29118,1,17,1999,11,"DM","F",41
29119,1,17,1999,11,"OT","F",23
29120,1,17,1999,11,"DM","M",43
29121,1,17,1999,11,"DM","M",41
29122,1,17,1999,9,"DM","M",45
29123,1,17,1999,9,"DM","M",52
29124,1,17,1999,9,"DM","M",41
29125,1,17,1999,9,"DM","M",53
29126,1,17,1999,9,"DO","F",54
29127,1,17,1999,9,"DM","M",43
29128,1,17,1999,9,"DO","F",60
29129,1,17,1999,9,"DM","F",40
29130,1,17,1999,8,"DM","M",40
29131,1,17,1999,8,"DO","M",46
29132,1,17,1999,8,"DM","F",43
29133,1,17,1999,8,"DO","F",59
29134,1,17,1999,8,"DM","M",40
29135,1,17,1999,8,"PB","F",32
29136,1,17,1999,13,"PB","F",33
29137,1,17,1999,13,"OT","M",26
29138,1,17,1999,13,"DM","F",49
29139,1,17,1999,13,"DM","F",44
29140,1,17,1999,13,"PB","F",30
29141,1,17,1999,13,"PB","F",36
29142,1,17,1999,13,"OT","F",27
29143,1,17,1999,13,"DM","F",41
29144,1,17,1999,14,"DM","F",44
29145,1,17,1999,15,"AH",,
29146,1,17,1999,15,"RM","M",11
29147,1,17,1999,16,"PM","F",31
29148,1,17,1999,10,"PM","M",23
29149,1,17,1999,5,"DM","M",58
29150,1,17,1999,5,"DM","F",49
29151,1,17,1999,5,"DM","F",48
29152,1,17,1999,5,"DM","M",40
