"record_id","month","day","year","plot","species","sex","wgt"
15310,1,10,1989,21,"OT","M",24
15311,1,10,1989,18,"PM","M",19
15312,1,10,1989,12,"AB",,
15313,1,10,1989,1,"DM","M",41
15314,1,10,1989,6,"AB",,
15315,1,10,1989,24,"AB",,
15316,1,10,1989,19,"RM","M",10
15317,1,10,1989,22,"RM","M",10
15318,1,10,1989,21,"SH","F",61
15319,1,10,1989,20,"RF","F",16
15320,1,10,1989,21,"OT","F",27
15321,1,10,1989,20,"RM","M",10
15322,1,10,1989,12,"NL",,
15323,1,10,1989,23,"RM","M",12
15324,1,10,1989,21,"RM","M",12
15325,1,10,1989,20,"RM","M",11
15326,1,10,1989,24,"DM","F",42
15327,1,10,1989,6,"OT","F",29
15328,1,10,1989,12,"OL","F",29
15329,1,10,1989,16,"RM","M",13
15330,1,10,1989,12,"PE","M",22
15331,1,10,1989,20,"AH",,
15332,1,10,1989,1,"UP",,
15333,1,10,1989,24,"RM","M",11
15334,1,10,1989,20,"RF","F",10
15335,1,10,1989,17,"PE","F",21
15336,1,10,1989,6,"PE","M",21
15337,1,10,1989,12,"DM","M",41
15338,1,10,1989,23,"RM","M",11
15339,1,10,1989,24,"DM","M",46
15340,1,10,1989,12,"PE","F",26
15341,1,10,1989,22,"AB",,
15342,1,10,1989,1,"OL","M",34
15343,1,10,1989,19,"RM","F",11
15344,1,10,1989,22,"OT","M",23
15345,1,10,1989,1,"DM","M",48
15346,1,10,1989,1,"DM","F",41
15347,1,10,1989,17,"PE","M",19
15348,1,10,1989,1,"DM","M",48
15349,1,10,1989,22,"DS","M",
15350,1,10,1989,21,"RM","M",8
15351,1,10,1989,16,"RM","M",14
15352,1,10,1989,20,"NL","F",155
15353,1,10,1989,16,"AB",,
15354,1,10,1989,17,"DO","M",57
15355,1,10,1989,19,"PM","F",28
15356,1,10,1989,17,"AB",,
15357,1,10,1989,12,"RM","F",13
15358,1,10,1989,19,"RM","M",10
15359,1,10,1989,1,"DO","M",57
15360,1,10,1989,24,"OT","M",26
15361,1,10,1989,12,"DM","M",46
15362,1,10,1989,21,"RM","F",12
15363,1,10,1989,12,"RM","M",12
15364,1,10,1989,17,"NL","F",177
15365,1,10,1989,1,"DO","M",47
15366,1,10,1989,12,"RF","F",18
15367,1,10,1989,17,"SH","F",66
15368,1,10,1989,17,"SH","F",64
15369,1,10,1989,1,"DO","F",54
15370,1,10,1989,21,"OT","F",24
15371,1,10,1989,1,"DO","M",59
15372,1,10,1989,22,"OT","M",24
15373,1,10,1989,1,"DO","F",50
15374,1,10,1989,22,"OT","F",21
15375,1,10,1989,6,"RF","M",13
15376,1,10,1989,12,"RM","M",9
15377,1,10,1989,16,"RM","F",14
15378,1,10,1989,22,"DM","M",45
15379,1,10,1989,17,"PE","M",23
15380,1,10,1989,1,"PM","M",26
15381,1,10,1989,6,"PE","F",22
15382,1,10,1989,19,"RM","F",11
15383,1,10,1989,18,"RM","F",11
15384,1,11,1989,3,"SH","F",90
15385,1,11,1989,9,"OL","F",26
15386,1,11,1989,14,"AB",,
15387,1,11,1989,11,"SH","M",73
15388,1,11,1989,10,"RF","M",12
15389,1,11,1989,2,"OL","M",42
15390,1,11,1989,4,"DM","M",52
15391,1,11,1989,15,"NL","F",187
