"record_id","month","day","year","plot","species","sex","wgt"
1,7,16,1977,2,"NL","M",
2,7,16,1977,3,"NL","M",
3,7,16,1977,2,"DM","F",
4,7,16,1977,7,"DM","M",
5,7,16,1977,3,"DM","M",
6,7,16,1977,1,"PF","M",
7,7,16,1977,2,"PE","F",
8,7,16,1977,1,"DM","M",
9,7,16,1977,1,"DM","F",
10,7,16,1977,6,"PF","F",
11,7,16,1977,5,"DS","F",
12,7,16,1977,7,"DM","M",
13,7,16,1977,3,"DM","M",
14,7,16,1977,8,"DM",,
15,7,16,1977,6,"DM","F",
16,7,16,1977,4,"DM","F",
17,7,16,1977,3,"DS","F",
18,7,16,1977,2,"PP","M",
19,7,16,1977,4,"PF",,
20,7,17,1977,11,"DS","F",
21,7,17,1977,14,"DM","F",
22,7,17,1977,15,"NL","F",
23,7,17,1977,13,"DM","M",
24,7,17,1977,13,"SH","M",
25,7,17,1977,9,"DM","M",
26,7,17,1977,15,"DM","M",
27,7,17,1977,15,"DM","M",
28,7,17,1977,11,"DM","M",
29,7,17,1977,11,"PP","M",
30,7,17,1977,10,"DS","F",
31,7,17,1977,15,"DM","F",
32,7,17,1977,10,"DM","F",
33,7,17,1977,11,"DM","F",
34,7,17,1977,17,"DM",,
35,7,17,1977,13,"DM","F",
36,7,17,1977,16,"OT","F",
37,7,17,1977,11,"DM","F",
38,7,17,1977,17,"NL","M",
39,7,17,1977,11,"DM","F",
40,7,18,1977,20,"DM","M",
41,7,18,1977,23,"DM","F",
42,7,18,1977,18,"DS","F",
43,7,18,1977,21,"DM","M",
44,7,18,1977,18,"DM","F",
45,7,18,1977,22,"DM","M",
46,7,18,1977,19,"DM","M",
47,7,18,1977,18,"DM","M",
48,7,18,1977,20,"DM","F",
49,7,18,1977,12,"PP","F",
50,7,18,1977,18,"DM","F",
51,7,18,1977,21,"DM","F",
52,7,18,1977,12,"DM","F",
53,7,18,1977,22,"DM","M",
54,7,18,1977,18,"DM","M",
55,7,18,1977,23,"DM","M",
56,7,18,1977,20,"DM","M",
57,7,18,1977,22,"DM",,
58,7,18,1977,12,"DS","M",
