"record_id","month","day","year","plot","species","sex","wgt"
24921,2,8,1997,2,"PB","M",32
24922,2,8,1997,21,"PF","M",8
24923,2,8,1997,1,"OT","M",22
24924,2,8,1997,20,"OT","F",19
24925,2,8,1997,22,"DM","F",43
24926,2,8,1997,22,"DM","M",51
24927,2,8,1997,24,"RM","M",11
24928,2,8,1997,12,"DM","M",47
24929,2,8,1997,19,"PF","M",8
24930,2,8,1997,18,"RM","M",10
24931,2,8,1997,17,"DM","M",53
24932,2,8,1997,1,"DM","F",39
24933,2,8,1997,19,"PB","F",30
24934,2,8,1997,1,"DO","F",47
24935,2,8,1997,12,"DM","F",49
24936,2,8,1997,21,"RM","F",9
24937,2,8,1997,24,"PM","M",24
24938,2,8,1997,1,"DM","M",42
24939,2,8,1997,2,"DM","M",44
24940,2,8,1997,19,"PF","F",8
24941,2,8,1997,7,"RM","M",9
24942,2,8,1997,1,"DO","M",47
24943,2,8,1997,12,"DM","M",44
24944,2,8,1997,7,"OT","M",22
24945,2,8,1997,21,"PF","M",7
24946,2,8,1997,1,"DO","F",32
24947,2,8,1997,2,"DM","M",50
24948,2,8,1997,19,"PF","M",8
24949,2,8,1997,18,"DO","M",27
24950,2,8,1997,23,"PM","M",21
24951,2,8,1997,12,"DM","M",40
24952,2,8,1997,23,"RM","F",9
24953,2,8,1997,24,"PE","F",20
24954,2,8,1997,1,"DO","M",55
24955,2,8,1997,2,"PM","M",23
24956,2,8,1997,12,"DM","M",36
24957,2,8,1997,17,"DM","M",48
24958,2,8,1997,21,"AH",,
24959,2,8,1997,24,"PL","M",21
24960,2,8,1997,2,"PM","F",30
24961,2,8,1997,12,"DM","M",42
24962,2,8,1997,1,"DO","M",45
24963,2,8,1997,18,"RM","M",12
24964,2,8,1997,18,"RM","F",11
24965,2,8,1997,17,"DM","M",43
24966,2,8,1997,22,"DM","M",41
24967,2,8,1997,12,"PF","M",9
24968,2,8,1997,12,"DM","F",42
24969,2,8,1997,12,"RM","F",9
24970,2,8,1997,17,"DM","F",38
24971,2,8,1997,22,"PF","M",7
24972,2,8,1997,1,"DO","M",51
24973,2,8,1997,22,"DM","F",42
24974,2,8,1997,19,"RM","M",11
24975,2,8,1997,18,"PF","M",7
24976,2,8,1997,17,"DM","M",50
24977,2,8,1997,1,"DO","F",50
24978,2,8,1997,17,"DM","F",42
24979,2,8,1997,22,"DM","F",20
24980,2,8,1997,2,"RM","F",11
24981,2,8,1997,2,"OT","M",24
24982,2,8,1997,12,"DM","M",49
24983,2,8,1997,2,"DO","M",35
24984,2,8,1997,21,"PF","F",9
24985,2,8,1997,21,"PF","M",9
24986,2,8,1997,7,"PM","F",26
24987,2,8,1997,24,"PL","F",27
24988,2,8,1997,1,"OT","M",29
24989,2,8,1997,17,"DM","M",49
24990,2,8,1997,22,"PB","M",42
24991,2,8,1997,23,"PX","F",20
24992,2,8,1997,2,"PE","M",22
24993,2,8,1997,12,"DM","M",51
24994,2,8,1997,12,"DM","F",52
24995,2,8,1997,2,"PB","M",37
24996,2,8,1997,7,"OT","M",28
24997,2,8,1997,7,"PM","M",11
24998,2,8,1997,1,"DO","M",56
24999,2,8,1997,2,"PB","F",38
25000,2,8,1997,19,"PM","F",21
25001,2,8,1997,19,"RM","F",11
25002,2,8,1997,17,"PM","F",22
25003,2,8,1997,17,"DM","M",41
25004,2,8,1997,22,"DM","F",40
25005,2,8,1997,1,"DO","M",49
25006,2,8,1997,1,"DM","F",37
25007,2,8,1997,2,"PB","M",43
25008,2,8,1997,12,"DM","M",45
25009,2,8,1997,20,"PF","F",7
25010,2,8,1997,1,"DO","F",47
25011,2,8,1997,2,"RM","M",10
25012,2,8,1997,19,"RM","M",11
25013,2,8,1997,17,"DM","F",46
25014,2,8,1997,2,"DM","M",49
25015,2,8,1997,12,"DM","M",51
25016,2,8,1997,12,"DM","M",40
25017,2,8,1997,21,"RM","M",10
25018,2,8,1997,22,"DM","F",35
25019,2,8,1997,23,"RM","M",12
25020,2,8,1997,2,"PB","M",39
25021,2,8,1997,12,"AH",,
25022,2,8,1997,19,"RM","M",12
25023,2,8,1997,23,"RM","M",11
25024,2,8,1997,24,"RM","F",11
25025,2,9,1997,4,"PF","M",10
25026,2,9,1997,6,"PB","F",34
25027,2,9,1997,9,"DM","M",45
25028,2,9,1997,14,"DM","F",43
25029,2,9,1997,8,"DO","M",50
25030,2,9,1997,14,"DM","F",45
25031,2,9,1997,15,"RM","M",11
25032,2,9,1997,3,"PM","M",22
25033,2,9,1997,4,"RM","F",10
25034,2,9,1997,9,"OL","F",35
25035,2,9,1997,13,"RM","M",9
25036,2,9,1997,3,"DO","F",52
25037,2,9,1997,4,"DM","M",51
25038,2,9,1997,3,"DO","F",57
25039,2,9,1997,4,"OT","M",25
25040,2,9,1997,13,"RM","F",10
25041,2,9,1997,11,"OT","M",25
25042,2,9,1997,14,"DM","M",57
25043,2,9,1997,4,"DM","F",40
25044,2,9,1997,4,"DM","M",53
25045,2,9,1997,9,"DM","F",52
25046,2,9,1997,16,"RM","M",11
25047,2,9,1997,5,"RM","F",11
25048,2,9,1997,6,"DO","M",48
25049,2,9,1997,14,"RM","M",12
25050,2,9,1997,8,"DO","F",48
25051,2,9,1997,14,"DM","M",47
25052,2,9,1997,11,"DO","M",57
25053,2,9,1997,6,"OT","F",25
25054,2,9,1997,9,"DM","M",47
25055,2,9,1997,3,"RM","M",11
25056,2,9,1997,6,"RM","M",10
25057,2,9,1997,11,"OT","M",23
25058,2,9,1997,8,"OT","F",23
25059,2,9,1997,10,"PL","M",21
25060,2,9,1997,4,"DM","M",48
25061,2,9,1997,14,"DM","M",39
25062,2,9,1997,16,"RM","F",8
25063,2,9,1997,11,"DO","M",51
25064,2,9,1997,4,"DM","M",45
25065,2,9,1997,6,"DO","F",46
25066,2,9,1997,14,"DM","M",49
25067,2,9,1997,15,"RM","M",9
25068,2,9,1997,11,"DO","F",56
25069,2,9,1997,11,"DM","M",43
25070,2,9,1997,10,"RM","M",12
25071,2,9,1997,15,"RM","M",10
25072,2,9,1997,4,"DM","M",56
25073,2,9,1997,6,"DO","M",55
25074,2,9,1997,14,"DM","M",37
25075,2,9,1997,3,"OT","M",23
25076,2,9,1997,9,"DO","F",57
25077,2,9,1997,3,"DO","M",49
25078,2,9,1997,9,"OT","M",22
25079,2,9,1997,14,"DM","M",47
25080,2,9,1997,4,"OT","F",26
25081,2,9,1997,14,"PM","M",19
25082,2,9,1997,5,"DM","F",42
25083,2,9,1997,4,"PF","F",7
25084,2,9,1997,5,"PM","M",19
25085,2,9,1997,3,"PB","F",35
25086,2,9,1997,8,"DO","M",53
25087,2,9,1997,14,"DM","F",46
25088,2,9,1997,5,"DM","M",53
25089,2,9,1997,9,"DM","M",54
25090,2,9,1997,8,"DO","F",48
25091,2,9,1997,15,"RM","F",10
25092,2,9,1997,10,"RM","F",11
25093,2,9,1997,3,"OT","F",24
25094,2,9,1997,9,"PL","F",22
25095,2,9,1997,3,"DM","M",47
25096,2,9,1997,6,"PF","M",8
25097,2,9,1997,11,"DO","M",46
25098,2,9,1997,4,"DM","F",47
25099,2,9,1997,11,"RM","M",11
25100,2,9,1997,8,"DM","M",39
25101,2,9,1997,9,"DM","F",37
25102,2,9,1997,4,"PF","M",9
25103,2,9,1997,4,"DM","F",46
25104,2,9,1997,6,"DO","M",52
25105,2,9,1997,14,"DM","M",49
25106,2,9,1997,3,"DO","M",52
25107,2,9,1997,6,"PF","M",8
25108,2,9,1997,9,"DM","F",43
25109,2,9,1997,5,"DM","M",45
25110,2,9,1997,3,"DO","F",45
25111,2,9,1997,14,"OT","F",20
25112,2,9,1997,10,"RM","M",9
25113,2,9,1997,6,"PB","M",36
25114,2,9,1997,9,"PM","F",18
25115,2,9,1997,8,"DM","M",46
25116,2,9,1997,16,"DM","M",51
25117,2,9,1997,3,"DM","F",39
25118,2,9,1997,9,"DM","M",47
25119,2,9,1997,9,"DM","F",41
25120,2,9,1997,13,"PF","M",7
25121,2,9,1997,16,"DM","M",47
25122,2,9,1997,5,"RX","M",11
25123,2,9,1997,4,"DM","M",48
25124,2,9,1997,6,"PM","M",22
25125,2,9,1997,11,"PF","M",7
25126,2,9,1997,11,"OT","F",22
25127,2,9,1997,11,"DO","M",59
25128,2,9,1997,9,"DM","M",46
25129,2,9,1997,14,"RM","F",10
25130,2,9,1997,16,"DM","M",50
25131,2,9,1997,4,"DM","M",47
25132,2,9,1997,11,"DM","M",47
25133,2,9,1997,9,"DM","F",43
25134,2,9,1997,14,"PL","M",23
25135,2,9,1997,11,"DM","F",41
25136,2,9,1997,8,"DO","M",51
25137,2,9,1997,13,"PX","M",18
25138,2,9,1997,13,"OT","F",20
25139,2,9,1997,15,"PF","F",7
25140,2,9,1997,16,"DM","F",36
25141,2,9,1997,5,"PM","F",16
25142,2,9,1997,6,"DO","M",40
25143,2,9,1997,11,"DM","M",45
25144,2,9,1997,9,"DO","M",48
25145,2,9,1997,8,"DM","F",40
25146,2,9,1997,15,"PF","F",6
25147,2,9,1997,5,"RM","M",12
25148,2,9,1997,8,"OT","M",24
25149,2,9,1997,5,"RM","F",11
25150,2,9,1997,6,"DO","M",52
25151,2,9,1997,8,"DM","M",38
25152,2,9,1997,15,"PF","F",8
25153,2,9,1997,14,"DM","M",43
25154,2,9,1997,3,"DM","M",51
25155,2,9,1997,4,"DM","M",48
25156,2,9,1997,11,"DM","F",39
25157,2,9,1997,9,"DM","M",49
25158,2,9,1997,10,"RM","F",10
25159,3,15,1997,2,"DO","M",55
25160,3,15,1997,18,"PF","F",7
25161,3,15,1997,20,"OT","F",25
25162,3,15,1997,23,"PM","M",18
