"record_id","month","day","year","plot","species","sex","wgt"
21325,2,1,1994,2,"DM","M",39
21326,2,1,1994,1,"DM","M",39
21327,2,1,1994,19,"PF","M",8
21328,2,1,1994,1,"DM","F",41
21329,2,1,1994,1,"DM","F",42
21330,2,1,1994,7,"AH","R",
21331,2,1,1994,1,"OT","F",20
21332,2,1,1994,1,"AB",,
21333,2,1,1994,12,"DM","M",42
21334,2,1,1994,18,"RM","F",8
21335,2,1,1994,12,"DM","F",33
21336,2,1,1994,1,"PC",,
21337,2,1,1994,12,"DM","F",42
21338,2,1,1994,1,"DM","M",47
21339,2,1,1994,23,"AH",,
21340,2,1,1994,2,"OT","M",36
21341,2,1,1994,22,,,
21342,2,1,1994,24,"PU",,
21343,2,2,1994,17,"DM","M",51
21344,2,2,1994,4,"DM","M",48
21345,2,2,1994,3,"NL","M",165
21346,2,2,1994,5,"DM","F",42
21347,2,2,1994,16,"RM","F",10
21348,2,2,1994,4,"DM","F",42
21349,2,2,1994,17,"DM","M",47
21350,2,2,1994,8,"DO","M",49
21351,2,2,1994,17,"DM","M",49
21352,2,2,1994,5,"DM","M",46
21353,2,2,1994,3,"SO","F",57
21354,2,2,1994,4,"DM","M",44
21355,2,2,1994,20,"PU",,
21356,2,2,1994,8,"DM","M",47
21357,2,2,1994,5,"OT","M",22
21358,2,2,1994,20,"AB",,
21359,2,2,1994,5,"OL","M",17
21360,2,2,1994,3,"SO","F",44
21361,2,2,1994,6,,,
21362,2,2,1994,21,,,
21363,2,2,1994,3,"RM","M",7
21364,2,3,1994,15,"PF","F",8
21365,2,3,1994,13,"OT","M",26
21366,2,3,1994,13,"DM","M",43
21367,2,3,1994,9,"DM","F",37
21368,2,3,1994,14,"DM","M",43
21369,2,3,1994,11,"DM","M",43
21370,2,3,1994,14,"AB",,
21371,2,3,1994,14,"AH",,
21372,2,3,1994,14,"DM","M",47
21373,2,3,1994,5,"OL","M",19
21374,2,3,1994,5,"OT","F",24
21375,2,3,1994,14,"DM","M",46
21376,2,3,1994,11,"DM","F",43
21377,2,3,1994,13,"OT","F",18
21378,2,3,1994,14,"DM","M",44
21379,2,3,1994,13,"OT","M",18
21380,2,3,1994,9,"DM","M",41
21381,2,3,1994,10,,,
21382,2,3,1994,16,,,
21383,2,20,1994,17,"AH",,
21384,2,20,1994,17,"DM","M",43
21385,2,20,1994,2,"DM","M",40
21386,2,20,1994,17,"DM","M",42
21387,2,20,1994,17,"DM","F",47
21388,2,20,1994,17,"DM","M",49
21389,2,20,1994,12,"DM","F",33
21390,2,20,1994,18,"RM","M",9
21391,2,20,1994,12,"DM","F",40
21392,2,20,1994,22,"DM","F",38
21393,2,20,1994,17,"DM","M",52
21394,2,20,1994,17,"DM","F",43
21395,2,20,1994,19,"PF","F",8
21396,2,20,1994,12,"DM","M",42
21397,2,20,1994,19,"PF","F",8
