"record_id","month","day","year","plot","species","sex","wgt"
1552,1,28,1979,22,"DM","F",37
1553,1,28,1979,8,"DS","F",128
1554,1,28,1979,9,"DM","F",42
1555,1,28,1979,11,"DM","M",37
1556,1,28,1979,22,"DM","M",
1557,1,28,1979,17,"DM","F",48
1558,1,28,1979,12,"DM","M",45
1559,1,28,1979,17,"DM","F",42
1560,1,28,1979,11,"DO","M",52
1561,1,28,1979,22,"OL","M",35
1562,1,28,1979,11,"DM","M",50
1563,1,28,1979,1,"OL","M",46
1564,1,28,1979,9,"DM","F",43
1565,1,28,1979,22,"DM","M",47
1566,1,28,1979,11,"OL","M",35
1567,1,28,1979,11,"DM","M",43
1568,1,28,1979,10,,,
1569,1,28,1979,19,,,
1570,1,28,1979,20,,,
1571,1,28,1979,21,,,
1572,1,28,1979,23,,,
1573,1,29,1979,2,"OL","F",31
1574,1,29,1979,13,"OL","M",39
1575,1,29,1979,18,"DM","F",45
1576,1,29,1979,6,"DM","M",43
1577,1,29,1979,18,"DM","M",42
1578,1,29,1979,6,"DM","M",49
1579,1,29,1979,4,"DM","F",44
1580,1,29,1979,18,"DM","M",47
1581,1,29,1979,2,"DM","F",42
1582,1,29,1979,6,"DS","F",125
1583,1,29,1979,18,"DM","F",38
1584,1,29,1979,2,"OT","M",30
1585,1,29,1979,3,"OT","F",27
1586,1,29,1979,16,"DM","M",45
1587,1,29,1979,18,"DM","M",49
1588,1,29,1979,18,"DS","M",137
1589,1,29,1979,4,"DS","M",126
1590,1,29,1979,6,"DM","M",50
1591,1,29,1979,6,"DM","F",41
1592,1,29,1979,18,"DS","F",153
1593,1,29,1979,16,"DM","F",42
1594,1,29,1979,2,"OT","M",26
1595,1,29,1979,4,"DM","F",42
1596,1,29,1979,6,"DM","F",41
1597,1,29,1979,2,"OL","F",39
1598,1,29,1979,6,"OL","F",32
1599,1,29,1979,18,"DM","M",44
1600,1,29,1979,4,"DM","M",44
1601,1,29,1979,14,"DS","F",142
1602,1,29,1979,18,"DM","F",41
1603,1,29,1979,2,"PE","M",26
1604,1,29,1979,14,"DM","F",48
1605,1,29,1979,16,"OT",,
1606,1,29,1979,6,"DM","F",37
1607,1,29,1979,16,"OT",,
1608,1,29,1979,6,"DM","F",45
1609,1,29,1979,18,"DM","M",
1610,1,29,1979,6,"DM","M",52
1611,1,29,1979,2,"DM","F",43
1612,1,29,1979,13,"DM","F",40
1613,1,29,1979,18,"DM","M",48
1614,1,29,1979,5,,,
1615,1,29,1979,7,,,
1616,1,29,1979,15,,,
1617,2,24,1979,22,"OL","F",40
1618,2,24,1979,9,"OL","M",37
1619,2,24,1979,22,"DM","M",50
1620,2,24,1979,22,"DM","M",47
1621,2,24,1979,22,"DM","F",44
1622,2,24,1979,8,"OL","F",32
1623,2,24,1979,9,"DO","F",61
1624,2,24,1979,11,"DM","M",48
1625,2,24,1979,12,"DS","F",123
1626,2,24,1979,11,"OL","M",36
1627,2,24,1979,8,"DS","M",109
1628,2,24,1979,22,"DM","M",46
1629,2,24,1979,11,"DM","M",44
1630,2,24,1979,8,"DS","F",
1631,2,24,1979,22,"DS","F",127
1632,2,24,1979,17,"DO","F",48
1633,2,24,1979,17,"DS","F",125
1634,2,24,1979,8,"DM","M",42
1635,2,24,1979,22,"DM","M",45
1636,2,24,1979,12,"DM","M",47
1637,2,24,1979,9,"DS","F",124
1638,2,24,1979,20,"DS","F",131
1639,2,24,1979,7,,,
1640,2,24,1979,10,,,
1641,2,24,1979,19,,,
1642,2,24,1979,21,,,
1643,2,24,1979,23,,,
1644,2,25,1979,2,"DM","F",44
1645,2,25,1979,3,"OT","M",26
1646,2,25,1979,2,"OL","F",30
1647,2,25,1979,5,"DS","M",142
1648,2,25,1979,14,"DM","F",43
1649,2,25,1979,18,"DS","M",139
1650,2,25,1979,3,"OT","F",30
1651,2,25,1979,1,"DM","M",43
1652,2,25,1979,18,"DS","F",132
1653,2,25,1979,2,"PM","F",26
1654,2,25,1979,1,"DM","M",48
1655,2,25,1979,6,"DS","F",119
1656,2,25,1979,1,"DS","M",137
1657,2,25,1979,15,"PM","F",24
1658,2,25,1979,4,"DS","M",130
1659,2,25,1979,13,"DS","M",60
1660,2,25,1979,14,"DS","F",127
1661,2,25,1979,2,"DM","F",44
1662,2,25,1979,16,"OL","F",35
1663,2,25,1979,4,"DM","M",46
1664,2,25,1979,16,"OL","M",34
1665,2,25,1979,4,"DM","F",39
1666,2,25,1979,14,"DM","M",40
1667,2,25,1979,16,"DM","M",44
1668,2,25,1979,13,"DM","F",43
1669,2,25,1979,13,"OL","F",39
1670,2,25,1979,2,"PM","M",26
1671,3,31,1979,12,"DS","M",86
1672,3,31,1979,4,"DM","F",23
1673,3,31,1979,2,"DS","F",82
1674,3,31,1979,13,"DM","F",37
1675,3,31,1979,17,"PE","M",23
1676,3,31,1979,2,"DM","M",54
