"record_id","month","day","year","plot","species","sex","wgt"
13841,1,23,1988,22,"DM","M",45
13842,1,23,1988,19,"RM","M",11
13843,1,23,1988,12,"DO","M",57
13844,1,23,1988,20,"DM","F",39
13845,1,23,1988,20,"RM","M",8
13846,1,23,1988,22,"RM","F",9
13847,1,23,1988,18,"DM","F",38
13848,1,23,1988,12,"PE","F",24
13849,1,23,1988,18,"OT","F",25
13850,1,23,1988,24,"SH","F",60
13851,1,23,1988,6,"DM","M",45
13852,1,23,1988,16,"PM","M",28
13853,1,23,1988,20,"RM","F",10
13854,1,23,1988,12,"DO","F",54
13855,1,23,1988,21,"RM","M",9
13856,1,23,1988,21,"AB",,
13857,1,23,1988,24,"RM","F",11
13858,1,23,1988,21,"RM","M",9
13859,1,23,1988,12,"DO","F",46
13860,1,23,1988,20,"DO","F",48
13861,1,23,1988,6,"DO","M",48
13862,1,23,1988,21,"RM","M",12
13863,1,23,1988,12,"RM","M",9
13864,1,23,1988,24,"DM","F",34
13865,1,23,1988,18,"DM","M",45
13866,1,23,1988,21,"RM","M",9
13867,1,23,1988,12,"RM","F",9
13868,1,23,1988,14,"RM","F",11
13869,1,23,1988,14,"DM","M",43
13870,1,23,1988,6,"PE","M",24
13871,1,23,1988,17,"RM","F",10
13872,1,23,1988,22,"DM","M",46
13873,1,23,1988,6,"DO","M",53
13874,1,23,1988,18,"DM","F",41
13875,1,23,1988,12,"DM","M",
13876,1,23,1988,24,"DM","M",42
13877,1,23,1988,22,"DM","M",46
13878,1,23,1988,19,"RM","M",11
13879,1,23,1988,16,"RM","M",10
13880,1,23,1988,16,"RM","M",10
13881,1,23,1988,6,"DO","M",49
13882,1,23,1988,18,"DM","M",40
13883,1,23,1988,19,"RM","F",13
13884,1,23,1988,20,"DM","F",43
13885,1,23,1988,22,"DS","F",144
13886,1,23,1988,17,"AH",,
13887,1,23,1988,21,"RM","F",9
13888,1,23,1988,21,"RM","F",10
13889,1,23,1988,16,"RM","M",10
13890,1,23,1988,6,"DO","F",50
13891,1,23,1988,18,"DM","M",38
13892,1,23,1988,23,"PM","M",24
13893,1,23,1988,18,"RM","M",9
13894,1,23,1988,19,"RM","M",8
13895,1,23,1988,6,"PE","M",18
13896,1,23,1988,17,"DO","M",49
13897,1,23,1988,24,"AB",,
13898,1,23,1988,17,"AH",,
13899,1,23,1988,17,"NL","F",161
13900,1,23,1988,22,"NL","M",190
13901,1,23,1988,17,"AB",,
13902,1,23,1988,22,"PE","F",24
13903,1,23,1988,19,"PM","M",23
13904,1,23,1988,20,"DM","M",43
13905,1,23,1988,17,"DO","M",58
13906,1,23,1988,21,"RM","M",8
13907,1,23,1988,19,"PM","F",15
13908,1,23,1988,6,"PE","F",26
13909,1,23,1988,17,"OT","M",27
13910,1,23,1988,23,"RM","F",8
13911,1,23,1988,19,"RM","F",8
13912,1,23,1988,6,"PM","M",20
13913,1,23,1988,12,"DM","F",35
13914,1,23,1988,17,"PE","M",22
13915,1,23,1988,24,"NL","F",148
13916,1,23,1988,18,"DO","M",50
13917,1,24,1988,2,"AH",,
13918,1,24,1988,3,"PE","F",22
13919,1,24,1988,7,"PE","F",21
13920,1,24,1988,2,"DM","M",38
13921,1,24,1988,9,"DO","F",47
13922,1,24,1988,2,"DM","F",41
13923,1,24,1988,13,"AB",,
13924,1,24,1988,7,"PE","M",25
13925,1,24,1988,10,"RM","F",10
13926,1,24,1988,9,"RM","M",9
13927,1,24,1988,5,"DO","F",45
13928,1,24,1988,2,"AH",,
13929,1,24,1988,3,"RM",,10
13930,1,24,1988,11,"PM","M",19
13931,1,24,1988,5,"DO","M",55
13932,1,24,1988,1,"DM","M",43
13933,1,24,1988,8,"DO","M",53
13934,1,24,1988,3,"PE","M",22
13935,1,24,1988,2,"DM","M",47
13936,1,24,1988,9,"DO","M",50
13937,1,24,1988,8,"DS","M",155
