"record_id","month","day","year","plot","species","sex","wgt"
23215,1,27,1996,21,"PF","F",7
23216,1,27,1996,1,"DM","M",27
23217,1,27,1996,17,"DM","M",25
23218,1,27,1996,17,"DM","M",25
23219,1,27,1996,24,"PL","F",21
23220,1,27,1996,2,"DM","F",47
23221,1,27,1996,18,"PF","F",9
23222,1,27,1996,1,"DM","M",27
23223,1,27,1996,2,"DO","M",66
23224,1,27,1996,17,"DM","F",49
23225,1,27,1996,2,"DM","M",54
23226,1,27,1996,1,"PB","F",38
23227,1,27,1996,12,"DM","F",51
23228,1,27,1996,21,"PP","F",16
23229,1,27,1996,18,"PF","F",9
23230,1,27,1996,17,"DM","M",51
23231,1,27,1996,22,"DM","F",43
23232,1,27,1996,1,"PB","F",
23233,1,27,1996,12,"DM","F",44
23234,1,27,1996,2,"DM","F",45
23235,1,27,1996,17,"DM","M",42
23236,1,27,1996,1,"DO","M",42
23237,1,27,1996,2,"DM","M",46
23238,1,27,1996,22,"DM","M",56
23239,1,27,1996,2,"PB","M",46
23240,1,27,1996,20,"PF","M",6
23241,1,27,1996,24,"PE","F",23
23242,1,27,1996,2,"DO","M",54
23243,1,27,1996,2,"DM","M",49
23244,1,27,1996,24,"RM","M",10
23245,1,27,1996,12,"DM","M",56
23246,1,27,1996,21,"PM","F",31
23247,1,27,1996,1,"DO","M",54
23248,1,27,1996,19,"PP","M",16
23249,1,27,1996,1,"DO","M",48
23250,1,27,1996,21,"PF","M",6
23251,1,27,1996,17,"PF","M",10
23252,1,27,1996,12,"DM","F",40
23253,1,27,1996,17,"DM","M",58
23254,1,27,1996,23,"PL","F",24
23255,1,27,1996,1,"DO","F",53
23256,1,27,1996,7,"RM","M",17
23257,1,27,1996,2,"DM","M",50
23258,1,27,1996,2,"PE","M",25
23259,1,27,1996,12,"DM","M",47
23260,1,27,1996,2,"PE","F",25
23261,1,27,1996,20,"PF","M",9
23262,1,27,1996,1,"OT","M",25
23263,1,27,1996,22,"DM","M",44
23264,1,27,1996,17,"DM","M",55
23265,1,28,1996,3,"DO","M",64
23266,1,28,1996,4,"PF","M",9
23267,1,28,1996,3,"PE","M",19
23268,1,28,1996,11,"DO","F",52
23269,1,28,1996,13,"PP","M",17
23270,1,28,1996,15,"DM","F",37
23271,1,28,1996,13,"PF","F",7
23272,1,28,1996,14,"DM","M",53
23273,1,28,1996,3,"DO","F",52
23274,1,28,1996,13,"AH",,
23275,1,28,1996,5,"AH",,
23276,1,28,1996,4,"PF","M",9
23277,1,28,1996,11,"DM","M",54
23278,1,28,1996,8,"DO","M",60
23279,1,28,1996,13,"PF","F",11
23280,1,28,1996,15,"PF","F",9
23281,1,28,1996,4,"DM","M",55
23282,1,28,1996,14,"DM","F",50
23283,1,28,1996,3,"PF","M",5
23284,1,28,1996,9,"PF","F",8
23285,1,28,1996,13,"PF","F",9
23286,1,28,1996,4,"PF","F",9
23287,1,28,1996,3,"PP","F",18
23288,1,28,1996,15,"RM","M",10
23289,1,28,1996,15,"PF","M",11
23290,1,28,1996,5,"PF","M",9
23291,1,28,1996,3,"PF","M",9
23292,1,28,1996,8,"DO","M",44
23293,1,28,1996,5,"DO","F",50
23294,1,28,1996,3,"PF","F",9
23295,1,28,1996,4,"DM","M",46
23296,1,28,1996,5,"DM","M",36
23297,1,28,1996,4,"AH",,
23298,1,28,1996,6,"DO","M",44
23299,1,28,1996,14,"DM","M",46
23300,1,28,1996,4,"DM","F",52
23301,1,28,1996,8,"DM","M",37
23302,1,28,1996,4,"DM","M",54
23303,1,28,1996,4,"DM","M",36
23304,1,28,1996,11,"RM","M",12
23305,1,28,1996,14,"DM","F",54
23306,1,28,1996,5,"DM","F",62
23307,1,28,1996,13,"DM","M",60
23308,1,28,1996,14,"DM","M",54
23309,1,28,1996,9,"DM","F",29
23310,1,28,1996,4,"DM","F",62
23311,1,28,1996,14,"DM","M",52
23312,1,28,1996,5,"DO","F",44
23313,1,28,1996,8,"OL","M",30
23314,1,28,1996,8,"DO","M",55
23315,1,28,1996,9,"DO","M",48
23316,1,28,1996,8,"DO","F",51
23317,1,28,1996,6,"PF","M",7
23318,1,28,1996,9,"DM","M",30
23319,1,28,1996,9,"DM","M",45
23320,1,28,1996,9,"DM","M",52
23321,1,28,1996,8,"DM","M",53
23322,1,28,1996,14,"DM","M",48
23323,1,28,1996,16,"DM","M",45
23324,1,28,1996,9,"DM","F",44
23325,1,28,1996,13,"DM","M",53
23326,1,28,1996,5,"PP","M",15
23327,1,28,1996,11,"DM","F",36
23328,1,28,1996,9,"DM","M",56
23329,1,28,1996,14,"DM","M",53
23330,1,28,1996,6,"PF","F",7
23331,1,28,1996,8,"DM","F",51
23332,1,28,1996,5,"DO","F",34
23333,1,28,1996,3,"DO","F",49
23334,1,28,1996,9,"PF","M",7
23335,1,28,1996,8,"DO","M",47
23336,1,28,1996,14,"PF","F",11
23337,1,28,1996,15,"DM","M",51
23338,1,28,1996,9,"DM","M",43
23339,1,28,1996,15,"DM","F",43
23340,1,28,1996,10,"PL","F",20
23341,2,24,1996,2,"DM","F",55
23342,2,24,1996,12,"DM","F",45
23343,2,24,1996,21,"PF","M",10
23344,2,24,1996,20,"PE","M",22
23345,2,24,1996,2,"DM","M",45
23346,2,24,1996,22,"DM","F",49
23347,2,24,1996,21,"RM","M",12
23348,2,24,1996,17,"DM","F",34
23349,2,24,1996,12,"DM","M",48
23350,2,24,1996,1,"PP","M",21
23351,2,24,1996,12,"DM","F",44
23352,2,24,1996,18,"PF","M",9
23353,2,24,1996,2,"PP","F",17
23354,2,24,1996,12,"DM","M",58
23355,2,24,1996,20,"RM","F",11
23356,2,24,1996,17,"AH",,
23357,2,24,1996,2,"DM","F",44
23358,2,24,1996,1,"DM","M",37
23359,2,24,1996,21,"PP","F",16
23360,2,24,1996,17,"DM","F",33
23361,2,24,1996,12,"DM","M",54
23362,2,24,1996,12,"DM","F",49
23363,2,24,1996,12,"DM","M",51
23364,2,24,1996,1,"DO","M",47
23365,2,24,1996,2,"DM","F",49
