"record_id","month","day","year","plot","species","sex","wgt"
5158,1,1,1982,1,"DO","F",49
5159,1,1,1982,5,"DM","F",42
5160,1,1,1982,3,"RM","F",11
5161,1,1,1982,5,"NL","F",193
5162,1,1,1982,3,"RM","F",10
5163,1,1,1982,3,"NL","F",163
5164,1,1,1982,2,"DS","F",78
5165,1,1,1982,3,"PF","M",6
5166,1,1,1982,4,"DM","M",49
5167,1,1,1982,2,"DM","M",45
5168,1,1,1982,4,"DS","M",117
5169,1,1,1982,5,"DM","F",49
5170,1,1,1982,6,"DS","F",124
5171,1,1,1982,1,"DS","M",168
5172,1,1,1982,1,"DS","M",160
5173,1,1,1982,2,"DS","M",83
5174,1,1,1982,3,"PM","M",24
5175,1,1,1982,5,"DM","M",40
5176,1,1,1982,5,"RM","M",9
5177,1,1,1982,2,"DO","F",61
5178,1,1,1982,2,"PE","F",25
5179,1,1,1982,1,"DO","F",38
5180,1,1,1982,2,"NL","M",206
5181,1,1,1982,1,"DM","M",51
5182,1,1,1982,3,"RM","F",15
5183,1,1,1982,4,"DM","F",51
5184,1,1,1982,2,"PE","F",21
5185,1,1,1982,5,"DM","M",56
5186,1,1,1982,1,"DM","M",42
5187,1,1,1982,2,"OL","F",27
5188,1,1,1982,3,"RM","F",16
5189,1,1,1982,1,"DO","F",55
5190,1,1,1982,2,"RM","F",11
5191,1,1,1982,4,"DM","M",34
5192,1,1,1982,2,"PE","M",24
5193,1,1,1982,4,"DM","F",38
5194,1,1,1982,5,"DM","M",53
5195,1,1,1982,6,"NL","M",152
5196,1,1,1982,2,"PE","M",25
5197,1,1,1982,4,"DS","M",155
5198,1,1,1982,5,"DM","M",47
5199,1,24,1982,11,"DM","M",48
5200,1,24,1982,24,"PE","M",22
5201,1,24,1982,12,"NL","F",220
5202,1,24,1982,19,"PF","M",7
5203,1,24,1982,12,"AB",,
5204,1,24,1982,12,"AB",,
5205,1,24,1982,24,"DM","M",33
5206,1,24,1982,20,"DO","M",38
5207,1,24,1982,24,"DO","M",42
5208,1,24,1982,1,"DO","F",48
5209,1,24,1982,11,"DM","F",44
5210,1,24,1982,12,"DM","M",48
5211,1,24,1982,23,"RM","M",9
5212,1,24,1982,21,"RM","F",8
5213,1,24,1982,7,"PE","F",22
5214,1,24,1982,11,"DS","F",149
5215,1,24,1982,19,"PM","M",24
5216,1,24,1982,18,"DS","F",120
5217,1,24,1982,12,"RM","F",13
5218,1,24,1982,11,"NL","M",168
5219,1,24,1982,12,"DM","M",48
5220,1,24,1982,20,"AB",,
5221,1,24,1982,12,"DM","F",44
5222,1,24,1982,24,"AB",,
5223,1,24,1982,11,"DM","F",46
5224,1,24,1982,12,"RM","M",7
5225,1,24,1982,24,"PE","F",21
5226,1,24,1982,11,"DM","M",51
5227,1,24,1982,24,"DM","F",30
5228,1,24,1982,20,"RM","M",11
5229,1,24,1982,12,"AB",,
5230,1,24,1982,19,"RM","M",12
5231,1,24,1982,22,"DS","M",133
5232,1,24,1982,9,"DO","F",44
5233,1,24,1982,9,"DS","F",151
5234,1,24,1982,10,"PM","M",20
5235,1,24,1982,11,"DM","M",44
5236,1,24,1982,10,"PM","F",19
5237,1,24,1982,12,"DM","M",48
5238,1,24,1982,1,"DM","M",39
5239,1,24,1982,1,"DO","M",45
5240,1,24,1982,10,"RM","M",10
5241,1,24,1982,11,"NL","F",
5242,1,24,1982,11,"RM","F",14
5243,1,24,1982,20,"DS","F",190
5244,1,24,1982,19,"AB",,
5245,1,24,1982,21,"RM","M",11
5246,1,24,1982,24,"RM","M",10
5247,1,24,1982,18,"DM","F",27
5248,1,24,1982,21,"PF",,
5249,1,24,1982,12,"DM","M",33
5250,1,24,1982,9,"DM","F",39
5251,1,24,1982,21,"PF","M",6
5252,1,24,1982,20,"DM","F",38
5253,1,24,1982,24,"DO","F",58
5254,1,24,1982,11,"OT","M",25
5255,1,24,1982,24,"DM","M",46
5256,1,24,1982,12,"AB",,
5257,1,24,1982,11,"PE","M",23
5258,1,24,1982,24,"DO","M",42
5259,1,24,1982,22,"DM","M",41
5260,1,24,1982,11,"DM","F",56
5261,1,24,1982,11,"OT","F",25
5262,1,24,1982,19,"OT","F",24
5263,1,24,1982,18,"DM","F",38
5264,1,24,1982,21,"RM","F",10
5265,1,24,1982,11,"DM","M",45
5266,1,24,1982,18,"NL","F",195
5267,1,24,1982,7,"AB",,
5268,1,24,1982,12,"DM","M",50
5269,1,25,1982,3,"PE","F",30
5270,1,25,1982,2,"DS","F",89
5271,1,25,1982,13,"OT","M",23
5272,1,25,1982,4,"DM",,
5273,1,25,1982,15,"PE","F",18
5274,1,25,1982,4,"DM","F",35
5275,1,25,1982,3,"OL","M",42
5276,1,25,1982,5,"NL","F",194
5277,1,25,1982,13,"DM","M",56
5278,1,25,1982,14,"DM","M",44
5279,1,25,1982,16,"PE","M",23
5280,1,25,1982,3,"PF","M",7
5281,1,25,1982,13,"PE","M",24
5282,1,25,1982,2,"DS","M",82
5283,1,25,1982,5,"DM","F",54
5284,1,25,1982,14,"DM","M",38
5285,1,25,1982,5,"DM","M",40
5286,1,25,1982,14,"DM","F",38
5287,1,25,1982,5,"DM","F",42
5288,1,25,1982,2,"DM","M",44
5289,1,25,1982,4,"DM","M",41
5290,1,25,1982,15,"PF","F",7
5291,1,25,1982,13,"PF","M",8
5292,1,25,1982,2,"OL","M",42
5293,1,25,1982,13,"DM","M",49
5294,1,25,1982,15,"PE","M",22
5295,1,25,1982,3,"RM","F",13
5296,1,25,1982,6,"DS","F",126
5297,1,25,1982,14,"OL","F",43
5298,1,25,1982,13,"PF","F",11
5299,1,25,1982,2,"NL","F",165
5300,1,25,1982,3,"PF","F",7
5301,1,25,1982,2,"PE","M",23
5302,1,25,1982,2,"AB",,
5303,1,25,1982,5,"DM","M",56
5304,1,25,1982,17,"DS","M",134
5305,1,25,1982,2,"OT","M",24
5306,1,25,1982,14,"OL","M",44
5307,1,25,1982,3,"RM","F",12
5308,1,25,1982,5,"DM","F",41
5309,1,25,1982,14,"OL","M",40
5310,1,25,1982,2,"AB",,
5311,1,25,1982,5,"DM","F",46
5312,1,25,1982,14,"OL","M",30
5313,1,25,1982,13,"AB",,
5314,1,25,1982,17,"RM","M",10
5315,1,25,1982,16,"RM","M",11
5316,1,25,1982,4,"DM","M",36
5317,1,25,1982,14,"DM","F",52
5318,1,25,1982,4,"DM","F",37
5319,1,25,1982,5,"DM","M",51
5320,1,25,1982,13,"DM","M",54
5321,1,25,1982,2,"PE",,
5322,1,25,1982,2,"PE","M",22
5323,1,25,1982,16,"PE","F",29
5324,1,25,1982,5,"DM","M",46
5325,1,25,1982,6,"PE","M",22
5326,1,25,1982,8,,,
5327,2,22,1982,17,"DS","M",150
5328,2,22,1982,17,"RM","F",9
5329,2,22,1982,19,"RM","M",9
5330,2,22,1982,19,"PM","M",23
5331,2,22,1982,21,"PF","F",6
5332,2,22,1982,17,"DM","F",43
5333,2,22,1982,24,"DM","M",38
5334,2,22,1982,12,"DM",,
5335,2,22,1982,20,"DO","M",46
5336,2,22,1982,18,"DM","F",38
5337,2,22,1982,12,"DS","F",122
5338,2,22,1982,12,"NL","F",226
5339,2,22,1982,18,"PE","M",22
5340,2,22,1982,24,"DM","F",32
5341,2,22,1982,22,"DS","M",130
5342,2,22,1982,12,"RM","F",13
5343,2,22,1982,24,"PE","F",21
5344,2,22,1982,18,"NL","M",100
5345,2,22,1982,24,"PE","M",22
5346,2,22,1982,21,"PF","F",4
5347,2,22,1982,18,"DS","M",135
5348,2,22,1982,12,"DM","F",48
5349,2,22,1982,24,"NL","M",226
5350,2,22,1982,21,"PM","M",22
5351,2,22,1982,19,"PE","F",24
5352,2,22,1982,21,"PM","F",
5353,2,22,1982,17,"RM","M",9
5354,2,22,1982,20,"DS","F",158
5355,2,22,1982,20,"DM","M",46
5356,2,22,1982,24,"RM","M",9
5357,2,22,1982,20,"RM","F",10
5358,2,22,1982,18,"DM","M",
5359,2,22,1982,20,"RM","M",10
5360,2,22,1982,21,"PF","M",8
5361,2,22,1982,22,"DM","M",38
5362,2,22,1982,21,"PF","F",8
5363,2,22,1982,17,"DM","M",49
5364,2,22,1982,24,"DO","M",48
5365,2,22,1982,22,"DS","M",154
5366,2,22,1982,24,"DO","M",45
5367,2,22,1982,12,"DM","M",47
5368,2,22,1982,12,"DM","M",51
5369,2,22,1982,22,"DS","M",80
5370,2,22,1982,12,"DM","M",39
5371,2,22,1982,20,"PE","F",26
5372,2,22,1982,20,"DM","F",43
5373,2,22,1982,18,"NL","F",88
5374,2,22,1982,17,"RM","M",11
5375,2,22,1982,21,"PF","F",7
5376,2,22,1982,19,"RM","F",10
5377,2,22,1982,19,"RM","F",8
5378,2,22,1982,18,"RM","M",11
5379,2,22,1982,19,"RM","M",12
5380,2,22,1982,17,"RM","M",11
5381,2,22,1982,22,"DM","M",41
5382,2,22,1982,19,"RM","M",10
5383,2,22,1982,12,"DM","F",46
5384,2,22,1982,24,"RM","F",11
5385,2,23,1982,5,"DM","F",42
