"record_id","month","day","year","plot","species","sex","wgt"
7136,1,12,1983,12,"DO","M",48
7137,1,12,1983,20,"AB",,
7138,1,12,1983,20,"AB",,
7139,1,12,1983,18,"DM","M",39
7140,1,12,1983,24,"AB",,
7141,1,12,1983,22,"DM","F",36
7142,1,12,1983,21,"PM","F",19
7143,1,12,1983,20,"AB",,
7144,1,12,1983,13,"DM","M",42
7145,1,12,1983,12,"NL","M",239
7146,1,12,1983,12,"AB",,
7147,1,12,1983,24,"DM","M",42
7148,1,12,1983,12,"DM","F",38
7149,1,12,1983,11,"NL","F",208
7150,1,12,1983,20,"AB",,
7151,1,12,1983,12,"AB",,
7152,1,12,1983,11,"DM","F",31
7153,1,12,1983,20,"DM","F",39
7154,1,12,1983,13,"PF","F",5
7155,1,12,1983,11,"DS","F",121
7156,1,12,1983,21,"PM","F",23
7157,1,12,1983,19,"RM","F",8
7158,1,12,1983,12,"DS","M",132
7159,1,12,1983,20,"DO","M",51
7160,1,12,1983,17,"RM","F",9
7161,1,12,1983,11,"DO","F",39
7162,1,12,1983,18,"OL","M",41
7163,1,12,1983,12,"OL","F",28
7164,1,12,1983,22,"DS","M",137
7165,1,12,1983,18,"OL","F",27
7166,1,12,1983,24,"RM","F",9
7167,1,12,1983,12,"OL","M",36
7168,1,12,1983,14,"DS","M",117
7169,1,12,1983,17,"DM","F",31
7170,1,12,1983,12,"RM","M",10
7171,1,12,1983,20,"AB",,
7172,1,12,1983,14,"DM","F",41
7173,1,12,1983,18,"DM","F",37
7174,1,12,1983,12,"DM","F",36
7175,1,12,1983,11,"OL","M",36
7176,1,12,1983,20,"AB",,
7177,1,12,1983,17,"DM","F",39
7178,1,12,1983,18,"OT","M",29
7179,1,12,1983,11,"DM","M",38
7180,1,12,1983,20,"AB",,
7181,1,12,1983,12,"RM","F",8
7182,1,12,1983,15,"OL","M",34
7183,1,12,1983,19,"AB",,
7184,1,12,1983,24,"DM","M",42
7185,1,12,1983,18,"DM","F",37
7186,1,12,1983,11,"DM","M",43
7187,1,12,1983,11,"PC",,
7188,1,12,1983,20,"AB",,
7189,1,12,1983,11,"PM","M",24
7190,1,12,1983,17,"DS","M",130
7191,1,12,1983,24,"PM","M",19
7192,1,12,1983,12,"DM","M",44
7193,1,12,1983,20,"RM","F",8
7194,1,12,1983,13,"DS","M",125
7195,1,12,1983,14,"DM","M",40
7196,1,12,1983,11,"RM","M",8
7197,1,12,1983,24,"OT","M",25
7198,1,12,1983,12,"DM","M",39
